2018/10/29 12:03:25.808	4,93	94.000000	67.96%	7680	5263	281	10%	GeForce GT 650M	410.48	P0	88	[Not	[Not	981	644	337	
2018/10/29 12:03:31.426	4,86	94.000000	67.96%	7680	5187	335	10%	GeForce GT 650M	410.48	P8	77	[Not	[Not	981	644	337	
2018/10/29 12:03:36.992	4,79	94.000000	68.65%	7680	5177	384	10%	GeForce GT 650M	410.48	P8	75	[Not	[Not	981	644	337	
2018/10/29 12:03:42.355	4,72	94.000000	68.39%	7680	5282	276	10%	GeForce GT 650M	410.48	P8	75	[Not	[Not	981	644	337	
2018/10/29 12:03:47.855	4,67	94.000000	68.11%	7680	5269	306	10%	GeForce GT 650M	410.48	P8	75	[Not	[Not	981	644	337	
2018/10/29 12:03:53.372	4,61	94.000000	67.46%	7680	5213	350	10%	GeForce GT 650M	410.48	P8	75	[Not	[Not	981	644	337	
2018/10/29 12:03:58.945	4,64	94.000000	68.62%	7680	5226	281	10%	GeForce GT 650M	410.48	P8	76	[Not	[Not	981	644	337	
2018/10/29 12:04:04.546	4,59	94.000000	68.24%	7680	5193	313	10%	GeForce GT 650M	410.48	P8	74	[Not	[Not	981	645	336	
2018/10/29 12:04:10.073	4,65	94.000000	68.76%	7680	5288	349	10%	GeForce GT 650M	410.48	P8	74	[Not	[Not	981	645	336	
2018/10/29 12:04:15.658	4,60	94.000000	68.55%	7680	5261	280	10%	GeForce GT 650M	410.48	P8	75	[Not	[Not	981	645	336	
2018/10/29 12:04:21.294	4,63	94.000000	68.53%	7680	5238	284	10%	GeForce GT 650M	410.48	P8	75	[Not	[Not	981	645	336	
2018/10/29 12:04:26.830	4,58	94.000000	68.67%	7680	5253	272	10%	GeForce GT 650M	410.48	P8	74	[Not	[Not	981	645	336	
2018/10/29 12:04:32.344	4,53	94.000000	67.83%	7680	5184	368	10%	GeForce GT 650M	410.48	P8	75	[Not	[Not	981	645	336	
2018/10/29 12:04:37.874	4,57	94.000000	68.82%	7680	5195	361	10%	GeForce GT 650M	410.48	P8	74	[Not	[Not	981	645	336	
2018/10/29 12:04:43.298	4,52	94.000000	68.35%	7680	5273	296	10%	GeForce GT 650M	410.48	P8	76	[Not	[Not	981	645	336	
2018/10/29 12:04:48.846	4,48	94.000000	68.68%	7680	5190	327	10%	GeForce GT 650M	410.48	P8	74	[Not	[Not	981	645	336	
2018/10/29 12:04:54.332	4,52	94.000000	68.98%	7680	5217	340	10%	GeForce GT 650M	410.48	P8	74	[Not	[Not	981	645	336	
2018/10/29 12:04:59.799	4,52	94.000000	68.52%	7680	5295	271	10%	GeForce GT 650M	410.48	P0	85	[Not	[Not	981	645	336	
2018/10/29 12:05:05.201	4,48	94.000000	68.76%	7680	5306	320	10%	GeForce GT 650M	410.48	P0	84	[Not	[Not	981	645	336	
2018/10/29 12:05:10.882	4,44	94.000000	67.62%	7680	5278	303	10%	GeForce GT 650M	410.48	P0	88	[Not	[Not	981	637	344	
2018/10/29 12:05:16.328	4,41	94.000000	68.52%	7680	5287	267	10%	GeForce GT 650M	410.48	P0	90	[Not	[Not	981	645	336	
2018/10/29 12:05:21.878	4,45	94.000000	68.80%	7680	5251	359	10%	GeForce GT 650M	410.48	P0	90	[Not	[Not	981	646	335	
2018/10/29 12:05:27.551	4,42	94.000000	68.07%	7680	5279	337	10%	GeForce GT 650M	410.48	P0	90	[Not	[Not	981	646	335	
2018/10/29 12:05:33.158	4,38	94.000000	68.32%	7680	5278	278	10%	GeForce GT 650M	410.48	P0	90	[Not	[Not	981	646	335	
2018/10/29 12:05:38.548	4,35	94.000000	67.66%	7680	5217	333	10%	GeForce GT 650M	410.48	P0	90	[Not	[Not	981	646	335	
2018/10/29 12:05:44.023	4,32	94.000000	68.80%	7680	5309	286	10%	GeForce GT 650M	410.48	P0	90	[Not	[Not	981	646	335	
2018/10/29 12:05:49.456	4,30	94.000000	67.41%	7680	5203	351	10%	GeForce GT 650M	410.48	P0	90	[Not	[Not	981	646	335	
2018/10/29 12:05:55.002	4,33	94.000000	68.39%	7680	5210	345	10%	GeForce GT 650M	410.48	P8	79	[Not	[Not	981	646	335	
2018/10/29 12:06:00.559	4,31	94.000000	67.90%	7680	5301	384	10%	GeForce GT 650M	410.48	P8	79	[Not	[Not	981	646	335	
2018/10/29 12:06:06.035	4,28	94.000000	68.57%	7680	5291	264	10%	GeForce GT 650M	410.48	P8	78	[Not	[Not	981	637	344	
2018/10/29 12:06:11.494	4,26	94.000000	68.14%	7680	5257	296	10%	GeForce GT 650M	410.48	P8	78	[Not	[Not	981	637	344	
2018/10/29 12:06:17.104	4,24	94.000000	67.66%	7680	5222	333	10%	GeForce GT 650M	410.48	P0	90	[Not	[Not	981	637	344	
2018/10/29 12:06:22.752	4,22	94.000000	68.12%	7680	5243	368	10%	GeForce GT 650M	410.48	P0	91	[Not	[Not	981	644	337	
2018/10/29 12:06:28.299	4,28	94.000000	69.13%	7680	5225	369	10%	GeForce GT 650M	410.48	P0	89	[Not	[Not	981	636	345	
2018/10/29 12:06:33.725	4,26	90.000000	67.47%	7680	5182	384	10%	GeForce GT 650M	410.48	P0	89	[Not	[Not	981	645	336	
2018/10/29 12:06:39.070	4,08	84.000000	67.47%	7680	5181	385	10%	GeForce GT 650M	410.48	P0	89	[Not	[Not	981	636	345	
2018/10/29 12:06:44.414	3,75	82.000000	67.47%	7680	5182	384	10%	GeForce GT 650M	410.48	P8	80	[Not	[Not	981	636	345	
2018/10/29 12:06:49.753	3,45	81.000000	67.49%	7680	5183	383	10%	GeForce GT 650M	410.48	P8	77	[Not	[Not	981	636	345	
2018/10/29 12:06:55.092	3,14	80.000000	67.42%	7680	5178	388	10%	GeForce GT 650M	410.48	P8	74	[Not	[Not	981	636	345	
2018/10/29 12:07:00.439	2,89	81.000000	67.42%	7680	5178	389	10%	GeForce GT 650M	410.48	P8	74	[Not	[Not	981	636	345	
2018/10/29 12:07:05.781	2,74	81.000000	67.43%	7680	5179	387	10%	GeForce GT 650M	410.48	P8	73	[Not	[Not	981	644	337	
2018/10/29 12:07:11.137	2,52	77.000000	67.43%	7680	5179	387	10%	GeForce GT 650M	410.48	P8	72	[Not	[Not	981	644	337	
2018/10/29 12:07:16.486	2,32	81.000000	67.38%	7680	5175	391	10%	GeForce GT 650M	410.48	P8	73	[Not	[Not	981	635	346	
2018/10/29 12:07:21.831	2,13	77.000000	67.41%	7680	5176	390	10%	GeForce GT 650M	410.48	P8	70	[Not	[Not	981	635	346	
2018/10/29 12:07:27.177	1,96	77.000000	67.45%	7680	5180	387	10%	GeForce GT 650M	410.48	P8	72	[Not	[Not	981	635	346	
2018/10/29 12:07:32.505	1,80	77.000000	67.45%	7680	5180	387	10%	GeForce GT 650M	410.48	P8	69	[Not	[Not	981	635	346	
2018/10/29 12:07:37.861	1,66	77.000000	67.43%	7680	5179	387	10%	GeForce GT 650M	410.48	P8	69	[Not	[Not	981	635	346	
